PO Line ID,GR Posting Date,GR Effective Quantity
"4792071827-10001",2023-08-17 00:00:00.000,1.00
"4792071827-10002",2023-08-17 00:00:00.000,1.00
"4792071827-10003",2023-08-17 00:00:00.000,1.00
"4792071827-10004",2023-11-03 00:00:00.000,2.00
"4792071865-10001",2023-08-29 00:00:00.000,1.00
"4792071865-10002",2023-08-29 00:00:00.000,1.00
"4792071865-10003",2023-10-16 00:00:00.000,1.00
"4792071865-10004",2023-10-16 00:00:00.000,1.00
"4792071890-10001",2023-08-29 00:00:00.000,2.00
"4792071890-10001",2023-09-25 00:00:00.000,-2.00
"4792071890-10001",2023-09-28 00:00:00.000,2.00
"4792071890-10001",2023-10-30 00:00:00.000,1.00
"4792071890-10002",2023-08-29 00:00:00.000,1.00
"4792071890-10002",2023-09-25 00:00:00.000,-1.00
"4792071890-10002",2023-09-28 00:00:00.000,1.00
"4792071890-10002",2023-10-30 00:00:00.000,1.00
"4792071890-10004",2023-09-28 00:00:00.000,2.00
"4792071890-10004",2023-10-30 00:00:00.000,1.00
"4792071891-10001",2023-08-03 00:00:00.000,1.00
"4792071891-10002",2023-08-03 00:00:00.000,0.00
"4792071891-10002",2023-08-06 00:00:00.000,1.00
"4792071891-10002",2023-09-28 00:00:00.000,1.00
"4792071891-10003",2023-08-03 00:00:00.000,1.00
"4792071901-10001",2023-07-31 00:00:00.000,1.00
"4792071901-10002",2023-07-31 00:00:00.000,1.00
"4792071921-10001",2023-07-31 00:00:00.000,1.00
"4792071921-10002",2023-07-31 00:00:00.000,1.00
"4792071921-10003",2023-07-31 00:00:00.000,1.00
"4792071921-10004",2023-07-31 00:00:00.000,1.00
"4792071921-10005",2023-07-31 00:00:00.000,1.00
"4792071982-10001",2023-11-30 00:00:00.000,1.00
"4792071982-10002",2023-11-30 00:00:00.000,1.00
"4792071989-10004",2023-11-30 00:00:00.000,1.00
"4792072014-1",2023-08-14 00:00:00.000,6.00
"4792072014-2",2023-08-14 00:00:00.000,6.00
"4792072060-1",2023-08-16 00:00:00.000,2.00
"4792072154-10001",2023-08-15 00:00:00.000,1.00
"4792072154-10002",2023-08-15 00:00:00.000,1.00
"4792072154-10003",2023-08-15 00:00:00.000,1.00
"4792072189-1",2023-10-05 00:00:00.000,1.00
"4792072189-10",2023-10-05 00:00:00.000,4.00
"4792072189-11",2023-10-05 00:00:00.000,6.00
"4792072189-12",2023-10-05 00:00:00.000,5.00
"4792072189-13",2023-10-05 00:00:00.000,2.00
"4792072189-14",2023-10-05 00:00:00.000,1.00
"4792072189-15",2023-10-05 00:00:00.000,1.00
"4792072189-16",2023-10-05 00:00:00.000,1.00
"4792072189-17",2023-10-05 00:00:00.000,1.00
"4792072189-18",2023-10-05 00:00:00.000,1.00
"4792072189-2",2023-10-05 00:00:00.000,1.00
"4792072189-3",2023-10-05 00:00:00.000,1.00
"4792072189-4",2023-10-05 00:00:00.000,1.00
"4792072189-5",2023-10-05 00:00:00.000,6.00
"4792072189-6",2023-10-05 00:00:00.000,2.00
"4792072189-7",2023-10-05 00:00:00.000,2.00
"4792072189-8",2023-10-05 00:00:00.000,6.00
"4792072189-9",2023-10-05 00:00:00.000,6.00
"4792072246-1",2023-08-02 00:00:00.000,4.00
"4792072246-2",2023-08-02 00:00:00.000,4.00
"4792072246-3",2023-08-02 00:00:00.000,4.00
"4792072381-1",2023-08-04 00:00:00.000,2.00
"4792072381-2",2023-08-04 00:00:00.000,1.00
"4792072381-3",2023-08-04 00:00:00.000,10.00
"4792072458-10001",2023-08-14 00:00:00.000,0.00
"4792072458-10001",2023-10-05 00:00:00.000,1.00
"4792072458-10002",2023-08-14 00:00:00.000,0.00
"4792072458-10002",2023-10-05 00:00:00.000,1.00
"4792072458-10003",2023-08-14 00:00:00.000,0.00
"4792072458-10003",2023-10-05 00:00:00.000,1.00
"4792072458-4",2023-08-14 00:00:00.000,0.00
"4792072458-4",2023-10-05 00:00:00.000,1.00
"4792072467-10001",2024-05-31 00:00:00.000,1.00
"4792072467-10002",2024-05-31 00:00:00.000,1.00
"4792072467-10003",2024-05-31 00:00:00.000,1.00
"4792072574-10001",2023-08-10 00:00:00.000,1.00
"4792072574-10002",2023-08-10 00:00:00.000,1.00
"4792072574-10003",2023-08-10 00:00:00.000,1.00
"4792072574-10004",2023-08-10 00:00:00.000,1.00
"4792072574-10005",2023-08-10 00:00:00.000,1.00
"4792072574-10006",2023-08-10 00:00:00.000,1.00
"4792072662-10001",2023-08-02 00:00:00.000,1.00
"4792072692-1",2023-12-08 00:00:00.000,31.00
"4792072692-2",2023-12-08 00:00:00.000,31.00
"4792072832-1",2025-04-10 00:00:00.000,1.00
"4792072832-10",2025-04-10 00:00:00.000,1.00
"4792072832-2",2025-04-10 00:00:00.000,2.00
"4792072832-3",2025-04-10 00:00:00.000,2.00
"4792072832-4",2025-04-10 00:00:00.000,1.00
"4792072832-5",2025-04-10 00:00:00.000,1.00
"4792072832-6",2025-04-10 00:00:00.000,1.00
"4792072832-7",2025-04-10 00:00:00.000,1.00
"4792072832-8",2025-04-10 00:00:00.000,1.00
"4792072832-9",2025-04-10 00:00:00.000,1.00
"4792072922-1",2023-08-17 00:00:00.000,4.00
"4792072922-2",2023-08-17 00:00:00.000,1.00
"4792072922-3",2023-08-17 00:00:00.000,25.00
"4792072937-10001",2023-08-11 00:00:00.000,1.00
"4792072937-10002",2023-08-11 00:00:00.000,1.00
"4792072937-10003",2023-08-11 00:00:00.000,1.00
"4792072937-10004",2023-08-11 00:00:00.000,1.00
"4792075472-1",2023-08-21 00:00:00.000,100.00
"4792075472-2",2023-08-17 00:00:00.000,100.00
"4792075472-3",2023-08-04 00:00:00.000,50.00
"4792075472-4",2023-08-04 00:00:00.000,26.00
"4792075472-5",2023-08-04 00:00:00.000,100.00
"4792075472-6",2023-08-04 00:00:00.000,63.00
"4792075472-7",2023-08-17 00:00:00.000,100.00
"4792075472-8",2023-08-04 00:00:00.000,100.00
"4792075472-9",2023-08-04 00:00:00.000,100.00
"4792075528-1",2023-08-25 00:00:00.000,0.00
"4792075528-1",2023-10-12 00:00:00.000,1.00
"4792075528-10",2023-08-25 00:00:00.000,0.00
"4792075528-10",2023-10-12 00:00:00.000,1.00
"4792075528-11",2023-08-25 00:00:00.000,0.00
"4792075528-11",2023-10-12 00:00:00.000,1.00
"4792075528-12",2023-08-25 00:00:00.000,0.00
"4792075528-12",2023-10-12 00:00:00.000,1.00
"4792075528-13",2023-08-25 00:00:00.000,0.00
"4792075528-13",2023-10-12 00:00:00.000,1.00
"4792075528-2",2023-08-25 00:00:00.000,0.00
"4792075528-2",2023-10-12 00:00:00.000,1.00
"4792075528-3",2023-08-25 00:00:00.000,0.00
"4792075528-3",2023-10-12 00:00:00.000,1.00
"4792075528-4",2023-08-25 00:00:00.000,0.00
"4792075528-4",2023-10-12 00:00:00.000,1.00
"4792075528-5",2023-08-25 00:00:00.000,0.00
"4792075528-5",2023-10-12 00:00:00.000,1.00
"4792075528-6",2023-08-25 00:00:00.000,0.00
"4792075528-6",2023-10-12 00:00:00.000,1.00
"4792075528-7",2023-08-25 00:00:00.000,0.00
"4792075528-7",2023-10-12 00:00:00.000,1.00
"4792075528-8",2023-08-25 00:00:00.000,0.00
"4792075528-8",2023-10-12 00:00:00.000,1.00
"4792075528-9",2023-08-25 00:00:00.000,0.00
"4792075528-9",2023-10-12 00:00:00.000,1.00
"4792075557-1",2023-08-25 00:00:00.000,0.00
"4792075557-1",2023-10-12 00:00:00.000,1.00
"4792075557-10",2023-08-25 00:00:00.000,0.00
"4792075557-10",2023-10-12 00:00:00.000,1.00
"4792075557-11",2023-08-25 00:00:00.000,0.00
"4792075557-11",2023-10-12 00:00:00.000,1.00
"4792075557-12",2023-08-25 00:00:00.000,0.00
"4792075557-12",2023-10-12 00:00:00.000,1.00
"4792075557-13",2023-08-25 00:00:00.000,0.00
"4792075557-13",2023-10-12 00:00:00.000,1.00
"4792075557-2",2023-08-25 00:00:00.000,0.00
"4792075557-2",2023-10-12 00:00:00.000,1.00
"4792075557-3",2023-08-25 00:00:00.000,0.00
"4792075557-3",2023-10-12 00:00:00.000,1.00
"4792075557-4",2023-08-25 00:00:00.000,0.00
"4792075557-4",2023-10-12 00:00:00.000,1.00
"4792075557-5",2023-08-25 00:00:00.000,0.00
"4792075557-5",2023-10-12 00:00:00.000,1.00
"4792075557-6",2023-08-25 00:00:00.000,0.00
"4792075557-6",2023-10-12 00:00:00.000,1.00
"4792075557-7",2023-08-25 00:00:00.000,0.00
"4792075557-7",2023-10-12 00:00:00.000,1.00
"4792075557-8",2023-08-25 00:00:00.000,0.00
"4792075557-8",2023-10-12 00:00:00.000,1.00
"4792075557-9",2023-08-25 00:00:00.000,0.00
"4792075557-9",2023-10-12 00:00:00.000,1.00
"4792075605-1",2023-08-07 00:00:00.000,6.00
"4792075605-2",2023-08-07 00:00:00.000,8.00
"4792075635-1",2023-08-14 00:00:00.000,31.00
"4792075742-1",2023-08-09 00:00:00.000,0.00
"4792075742-1",2023-12-07 00:00:00.000,1.00
"4792075742-2",2023-08-09 00:00:00.000,0.00
"4792075742-2",2023-12-07 00:00:00.000,1.00
"4792075743-10001",2023-10-26 00:00:00.000,1.00
"4792075743-10002",2023-10-26 00:00:00.000,1.00
"4792075743-10003",2023-10-26 00:00:00.000,1.00
"4792075743-10004",2023-10-26 00:00:00.000,1.00
"4792075769-10001",2023-09-01 00:00:00.000,1.00
"4792075907-10001",2023-11-28 00:00:00.000,1.00
"4792075907-10002",2023-11-28 00:00:00.000,1.00
"4792075907-10003",2023-11-28 00:00:00.000,1.00
"4792075907-10004",2023-11-28 00:00:00.000,1.00
"4792075942-1",2023-09-19 00:00:00.000,2.00
"4792075949-1",2023-08-09 00:00:00.000,5.00
"4792075949-2",2023-08-09 00:00:00.000,5.00
"4792076022-1",2023-08-04 00:00:00.000,3.00
"4792076022-2",2023-08-04 00:00:00.000,1.00
"4792076040-1",2023-10-03 00:00:00.000,1.00
"4792076040-2",2023-10-03 00:00:00.000,1.00
"4792076240-1",2023-08-04 00:00:00.000,1.00
"4792076356-1",2023-08-17 00:00:00.000,2.00
"4792076356-2",2023-08-17 00:00:00.000,2.00
"4792076356-3",2023-08-17 00:00:00.000,1.00
"4792076462-1",2023-10-30 00:00:00.000,1.00
"4792076462-2",2023-10-30 00:00:00.000,1.00
"4792076462-3",2023-10-30 00:00:00.000,4.00
"4792076462-4",2023-10-30 00:00:00.000,4.00
"4792076462-5",2023-10-30 00:00:00.000,1.00
"4792076462-6",2023-10-30 00:00:00.000,1.00
"4792076462-7",2023-10-30 00:00:00.000,1.00
"4792076554-1",2023-09-29 00:00:00.000,1.00
"4792076554-2",2023-09-29 00:00:00.000,1.00
"4792076554-3",2023-09-29 00:00:00.000,1.00
"4792076554-4",2023-09-29 00:00:00.000,1.00
"4792076554-5",2023-09-29 00:00:00.000,1.00
"4792076554-6",2023-09-29 00:00:00.000,1.00
"4792076554-7",2023-09-29 00:00:00.000,1.00
"4792076554-8",2023-09-29 00:00:00.000,1.00
"4792077016-1",2023-08-07 00:00:00.000,1.00
"4792077016-10001",2023-08-07 00:00:00.000,1.00
"4792077016-2",2023-08-07 00:00:00.000,1.00
"4792077016-3",2023-08-07 00:00:00.000,1.00
"4792077016-4",2023-08-07 00:00:00.000,1.00
"4792077016-5",2023-08-07 00:00:00.000,1.00
"4792077053-1",2023-08-07 00:00:00.000,1.00
"4792079450-1",2023-08-28 00:00:00.000,3.00
"4792079461-1",2023-08-07 00:00:00.000,1.00
"4792079462-1",2023-09-29 00:00:00.000,1.00
"4792079462-2",2023-09-29 00:00:00.000,1.00
"4792079462-3",2023-09-29 00:00:00.000,1.00
"4792079462-4",2023-09-29 00:00:00.000,1.00
"4792079462-5",2023-09-29 00:00:00.000,1.00
"4792079462-6",2023-09-29 00:00:00.000,1.00
"4792079488-1",2023-08-17 00:00:00.000,1.00
"4792079488-2",2023-08-17 00:00:00.000,1.00
"4792079488-3",2023-08-17 00:00:00.000,1.00
"4792079635-10001",2023-08-28 00:00:00.000,1.00
"4792079635-10002",2023-09-29 00:00:00.000,1.00
"4792079635-10003",2023-11-16 00:00:00.000,1.00
"4792079635-10004",2023-11-27 00:00:00.000,1.00
"4792079637-10001",2023-08-28 00:00:00.000,1.00
"4792079647-1",2023-08-21 00:00:00.000,6.00
"4792079804-1",2023-10-19 00:00:00.000,1.00
"4792079804-10001",2023-10-19 00:00:00.000,1.00
"4792079861-1",2023-09-11 00:00:00.000,1.00
"4792079861-2",2023-09-11 00:00:00.000,1.00
"4792079861-3",2023-09-11 00:00:00.000,1.00
"4792079900-1",2023-08-29 00:00:00.000,1.00
"4792079984-10001",2023-08-09 00:00:00.000,2.00
"4792079984-10001",2023-08-25 00:00:00.000,2.00
"4792080148-1",2023-08-17 00:00:00.000,2.00
"4792080148-10",2023-08-17 00:00:00.000,1.00
"4792080148-11",2023-08-17 00:00:00.000,1.00
"4792080148-12",2023-08-17 00:00:00.000,1.00
"4792080148-13",2023-08-17 00:00:00.000,1.00
"4792080148-2",2023-08-17 00:00:00.000,2.00
"4792080148-3",2023-08-17 00:00:00.000,2.00
"4792080148-4",2023-08-17 00:00:00.000,2.00
"4792080148-5",2023-08-17 00:00:00.000,2.00
"4792080148-6",2023-08-17 00:00:00.000,2.00
"4792080148-7",2023-08-17 00:00:00.000,2.00
"4792080148-8",2023-08-17 00:00:00.000,1.00
"4792080148-9",2023-08-17 00:00:00.000,1.00
"4792080290-1",2023-08-14 00:00:00.000,30.00
"4792080304-10001",2023-08-03 00:00:00.000,1.00
"4792080315-1",2023-10-16 00:00:00.000,1.00
"4792080315-2",2023-10-16 00:00:00.000,1.00
"4792080364-10001",2023-09-26 00:00:00.000,1.00
"4792080364-10002",2023-09-26 00:00:00.000,1.00
"4792080521-1",2023-09-29 00:00:00.000,1.00
"4792080521-2",2023-09-29 00:00:00.000,1.00
"4792080521-3",2023-09-29 00:00:00.000,1.00
"4792080521-4",2023-09-29 00:00:00.000,1.00
"4792080521-5",2023-09-29 00:00:00.000,1.00
"4792080521-6",2023-09-29 00:00:00.000,1.00
"4792080521-7",2023-09-29 00:00:00.000,1.00
"4792081370-10001",2023-08-09 00:00:00.000,1.00
"4792081523-10001",2023-08-16 00:00:00.000,1.00
"4792082141-1",2023-08-07 00:00:00.000,15.00
"4792082141-2",2023-08-07 00:00:00.000,15.00
"4792083306-10001",2023-08-03 00:00:00.000,1.00
"4792083815-10001",2023-08-08 00:00:00.000,1.00
"4792083815-10002",2023-08-08 00:00:00.000,1.00
"4792083815-10003",2023-08-08 00:00:00.000,1.00
"4792083815-4",2023-08-08 00:00:00.000,8.00
"4792084198-1",2023-08-08 00:00:00.000,2.00
"4792084198-10",2023-08-08 00:00:00.000,5.00
"4792084198-11",2023-08-08 00:00:00.000,5.00
"4792084198-12",2023-08-08 00:00:00.000,4.00
"4792084198-2",2023-08-08 00:00:00.000,1.00
"4792084198-3",2023-08-08 00:00:00.000,1.00
"4792084198-4",2023-08-08 00:00:00.000,12.00
"4792084198-5",2023-08-08 00:00:00.000,12.00
"4792084198-6",2023-08-08 00:00:00.000,25.00
"4792084198-7",2023-08-08 00:00:00.000,25.00
"4792084198-8",2023-08-08 00:00:00.000,4.00
"4792084198-9",2023-08-08 00:00:00.000,5.00
"4792084206-10001",2023-08-08 00:00:00.000,1.00
"4792084206-10002",2023-08-08 00:00:00.000,1.00
"4792084206-3",2023-08-08 00:00:00.000,2.00
"4792084306-10001",2023-09-07 00:00:00.000,1.00
"4792085496-1",2023-10-27 00:00:00.000,0.00
"4792085496-1",2023-11-07 00:00:00.000,2.00
"4792085973-10001",2023-08-09 00:00:00.000,1.00
"4792087015-1",2023-09-06 00:00:00.000,2.00
"4792087015-2",2023-09-06 00:00:00.000,1.00
"4792087095-1",2023-09-06 00:00:00.000,2.00
"4792087095-2",2023-09-06 00:00:00.000,1.00
"4792087318-1",2023-08-21 00:00:00.000,1.00
"4792087318-2",2023-08-21 00:00:00.000,1.00
"4792087318-3",2023-08-21 00:00:00.000,1.00
"4792087318-4",2023-08-21 00:00:00.000,1.00
"4792087318-5",2023-08-21 00:00:00.000,1.00
"4792087318-6",2023-08-21 00:00:00.000,1.00
"4792087318-7",2023-08-21 00:00:00.000,1.00
"4792087318-8",2023-08-21 00:00:00.000,1.00
"4792087402-1",2023-08-11 00:00:00.000,3.00
"4792087402-2",2023-08-11 00:00:00.000,1.00
"4792087419-1",2023-08-25 00:00:00.000,2.00
"4792087419-2",2023-08-25 00:00:00.000,1.00
"4792087419-3",2023-08-25 00:00:00.000,1.00
"4792087419-4",2023-08-25 00:00:00.000,5.00
"4792087500-1",2023-08-25 00:00:00.000,1.00
"4792087500-1",2024-07-11 00:00:00.000,0.00
"4792087500-1",2024-07-15 00:00:00.000,-1.00
"4792087500-1",2024-07-24 00:00:00.000,1.00
"4792087500-10",2023-08-25 00:00:00.000,1.00
"4792087500-10",2024-07-11 00:00:00.000,0.00
"4792087500-10",2024-07-15 00:00:00.000,-1.00
"4792087500-10",2024-07-24 00:00:00.000,1.00
"4792087500-11",2023-08-25 00:00:00.000,1.00
"4792087500-11",2024-07-11 00:00:00.000,0.00
"4792087500-11",2024-07-15 00:00:00.000,-1.00
"4792087500-11",2024-07-24 00:00:00.000,1.00
"4792087500-12",2023-08-25 00:00:00.000,1.00
"4792087500-12",2024-07-11 00:00:00.000,0.00
"4792087500-12",2024-07-15 00:00:00.000,-1.00
"4792087500-12",2024-07-24 00:00:00.000,1.00
"4792087500-13",2023-08-25 00:00:00.000,3.00
"4792087500-13",2024-07-11 00:00:00.000,0.00
"4792087500-13",2024-07-15 00:00:00.000,-3.00
"4792087500-13",2024-07-24 00:00:00.000,3.00
"4792087500-13",2024-08-08 00:00:00.000,0.00
"4792087500-14",2023-08-25 00:00:00.000,1.00
"4792087500-14",2024-07-11 00:00:00.000,0.00
"4792087500-14",2024-07-15 00:00:00.000,-1.00
"4792087500-14",2024-07-24 00:00:00.000,1.00
"4792087500-15",2023-08-25 00:00:00.000,1.00
"4792087500-15",2024-07-11 00:00:00.000,0.00
"4792087500-15",2024-07-15 00:00:00.000,-1.00
"4792087500-15",2024-07-24 00:00:00.000,1.00
"4792087500-16",2023-08-25 00:00:00.000,1.00
"4792087500-16",2024-07-11 00:00:00.000,0.00
"4792087500-16",2024-07-15 00:00:00.000,-1.00
"4792087500-16",2024-07-24 00:00:00.000,1.00
"4792087500-17",2024-07-11 00:00:00.000,1.00
"4792087500-17",2024-07-15 00:00:00.000,-1.00
"4792087500-17",2024-07-24 00:00:00.000,1.00
"4792087500-18",2023-08-25 00:00:00.000,1.00
"4792087500-18",2024-07-11 00:00:00.000,0.00
"4792087500-18",2024-07-15 00:00:00.000,-1.00
"4792087500-18",2024-07-24 00:00:00.000,1.00
"4792087500-19",2023-08-25 00:00:00.000,1.00
"4792087500-19",2024-07-11 00:00:00.000,0.00
"4792087500-19",2024-07-15 00:00:00.000,-1.00
"4792087500-19",2024-07-24 00:00:00.000,1.00
"4792087500-2",2023-08-25 00:00:00.000,2.00
"4792087500-2",2024-07-11 00:00:00.000,0.00
"4792087500-2",2024-07-15 00:00:00.000,-2.00
"4792087500-2",2024-07-24 00:00:00.000,2.00
"4792087500-20",2023-08-25 00:00:00.000,1.00
"4792087500-20",2024-07-11 00:00:00.000,0.00
"4792087500-20",2024-07-15 00:00:00.000,-1.00
"4792087500-20",2024-07-24 00:00:00.000,1.00
"4792087500-21",2023-08-25 00:00:00.000,1.00
"4792087500-21",2024-07-11 00:00:00.000,0.00
"4792087500-21",2024-07-15 00:00:00.000,-1.00
"4792087500-21",2024-07-24 00:00:00.000,1.00
"4792087500-3",2023-08-25 00:00:00.000,10.00
"4792087500-3",2024-07-11 00:00:00.000,0.00
"4792087500-3",2024-07-15 00:00:00.000,-10.00
"4792087500-3",2024-07-24 00:00:00.000,10.00
"4792087500-4",2023-08-25 00:00:00.000,10.00
"4792087500-4",2024-07-11 00:00:00.000,0.00
"4792087500-4",2024-07-15 00:00:00.000,-10.00
"4792087500-4",2024-07-24 00:00:00.000,10.00
"4792087500-5",2023-08-25 00:00:00.000,10.00
"4792087500-5",2024-07-11 00:00:00.000,0.00
"4792087500-5",2024-07-15 00:00:00.000,-10.00
"4792087500-5",2024-07-24 00:00:00.000,10.00
"4792087500-6",2023-08-25 00:00:00.000,1.00
"4792087500-6",2024-07-11 00:00:00.000,0.00
"4792087500-6",2024-07-15 00:00:00.000,-1.00
"4792087500-6",2024-07-24 00:00:00.000,1.00
"4792087500-7",2023-08-25 00:00:00.000,1.00
"4792087500-7",2024-07-11 00:00:00.000,0.00
"4792087500-7",2024-07-15 00:00:00.000,-1.00
"4792087500-7",2024-07-24 00:00:00.000,1.00
"4792087500-8",2023-08-25 00:00:00.000,1.00
"4792087500-8",2024-07-11 00:00:00.000,0.00
"4792087500-8",2024-07-15 00:00:00.000,-1.00
"4792087500-8",2024-07-24 00:00:00.000,1.00
"4792087500-9",2023-08-25 00:00:00.000,1.00
"4792087500-9",2024-07-11 00:00:00.000,0.00
"4792087500-9",2024-07-15 00:00:00.000,-1.00
"4792087500-9",2024-07-24 00:00:00.000,1.00
"4792087514-10001",2024-05-06 00:00:00.000,1.00
"4792087514-10002",2024-05-06 00:00:00.000,1.00
"4792087514-10003",2024-05-06 00:00:00.000,1.00
"4792087514-10004",2024-05-06 00:00:00.000,1.00
"4792087542-1",2023-08-13 00:00:00.000,2.00
"4792087542-2",2023-08-13 00:00:00.000,36.00
"4792087563-10001",2024-05-06 00:00:00.000,1.00
"4792087563-10002",2024-05-06 00:00:00.000,1.00
"4792087651-10001",2024-05-06 00:00:00.000,1.00
"4792087701-1",2023-08-31 00:00:00.000,12.00
"4792087702-1",2023-08-17 00:00:00.000,2.00
"4792087727-10001",2023-09-05 00:00:00.000,1.00
"4792087933-10001",2024-01-16 00:00:00.000,1.00
"4792089609-1",2023-08-29 00:00:00.000,31.00
"4792089609-2",2023-08-29 00:00:00.000,31.00
"4792089609-3",2023-08-29 00:00:00.000,31.00
"4792089609-4",2023-08-29 00:00:00.000,31.00
"4792089609-5",2023-08-29 00:00:00.000,31.00
"4792089609-6",2023-08-29 00:00:00.000,31.00
"4792089609-7",2023-08-29 00:00:00.000,31.00
"4792089648-1",2023-08-05 00:00:00.000,31.00
"4792089648-2",2023-08-05 00:00:00.000,31.00
"4792089648-3",2023-08-05 00:00:00.000,31.00
"4792089648-4",2023-08-05 00:00:00.000,31.00
"4792089666-1",2023-08-22 00:00:00.000,1.00
"4792089666-10",2023-08-22 00:00:00.000,1.00
"4792089666-11",2023-08-22 00:00:00.000,1.00
"4792089666-12",2023-08-22 00:00:00.000,1.00
"4792089666-13",2023-08-22 00:00:00.000,1.00
"4792089666-14",2023-08-22 00:00:00.000,1.00
"4792089666-2",2023-08-22 00:00:00.000,1.00
"4792089666-3",2023-08-22 00:00:00.000,1.00
"4792089666-4",2023-08-22 00:00:00.000,1.00
"4792089666-5",2023-08-22 00:00:00.000,1.00
"4792089666-6",2023-08-22 00:00:00.000,1.00
"4792089666-7",2023-08-22 00:00:00.000,1.00
"4792089666-8",2023-08-22 00:00:00.000,1.00
"4792089666-9",2023-08-22 00:00:00.000,1.00
"4792089706-1",2023-08-29 00:00:00.000,15.00
"4792089739-1",2023-08-09 00:00:00.000,31.00
"4792089761-1",2023-08-05 00:00:00.000,31.00
"4792089770-1",2023-09-11 00:00:00.000,1.00
"4792091253-1",2023-08-22 00:00:00.000,20.00
"4792091292-1",2023-08-23 00:00:00.000,3.00
"4792091323-1",2023-08-17 00:00:00.000,1.00
"4792091342-1",2023-08-17 00:00:00.000,1.00
"4792091357-1",2023-08-17 00:00:00.000,4.00
"4792091359-10001",2023-08-08 00:00:00.000,1.00
"4792091384-10001",2023-08-08 00:00:00.000,1.00
"4792091411-1",2023-11-22 00:00:00.000,1.00
"4792091411-2",2023-11-22 00:00:00.000,1.00
"4792091411-3",2023-11-22 00:00:00.000,2.00
"4792091411-4",2023-11-22 00:00:00.000,3.00
"4792091411-5",2023-11-22 00:00:00.000,1.00
"4792091411-6",2023-11-22 00:00:00.000,1.00
"4792091437-1",2023-08-23 00:00:00.000,1.00
"4792091438-1",2023-08-17 00:00:00.000,12.00
"4792091441-1",2023-08-15 00:00:00.000,28.00
"4792091441-2",2023-08-15 00:00:00.000,72.00
"4792091441-3",2023-08-15 00:00:00.000,36.00
"4792091460-1",2023-08-17 00:00:00.000,4.00
"4792091471-1",2023-08-15 00:00:00.000,48.00
"4792091471-2",2023-08-15 00:00:00.000,56.00
"4792091471-3",2023-08-15 00:00:00.000,92.00
"4792091480-10001",2023-08-08 00:00:00.000,1.00
"4792091480-10002",2023-08-08 00:00:00.000,1.00
"4792091480-3",2023-08-08 00:00:00.000,8.00
"4792091480-4",2023-08-08 00:00:00.000,2.00
