po_line_id,gr_posting_date,gr_effective_quantity,gr_amount_usd
4581864132-8,2023-01-03,2.0,0.0
4581864133-1,2023-01-03,1.0,0.0
4581864133-2,2023-01-03,20.0,0.0
4581864133-3,2023-01-03,200.0,0.0
4581864133-4,2023-01-03,20.0,0.0
4581864133-5,2023-01-03,20.0,0.0
4581864133-6,2023-01-03,20.0,0.0
4581864143-1,2023-01-03,30.0,0.0
4581864143-2,2023-01-03,40.0,0.0
4581864143-3,2023-01-03,25.0,0.0
4581864143-4,2023-01-03,4.0,0.0
4581864143-5,2023-01-03,20.0,0.0
4581864143-6,2023-01-27,10.0,0.0
4581864143-7,2023-01-03,50.0,0.0
4581864143-8,2023-01-03,5.0,0.0
4581864144-1,2023-01-03,100.0,0.0
4581864144-2,2023-01-03,50.0,0.0
4581864144-3,2023-01-03,5.0,0.0
4581864144-4,2023-01-03,2.0,0.0
4581864144-5,2023-01-03,100.0,0.0
4581864144-6,2023-01-03,10.0,0.0
4581864144-7,2023-01-27,500.0,0.0
4581864144-8,2023-01-03,1000.0,0.0
4581864144-9,2023-01-03,200.0,0.0
4581864145-1,2023-01-03,100.0,0.0
4581864145-2,2023-01-13,3.0,0.0
4581864145-2,2023-01-24,1.0,0.0
4581864145-2,2023-03-03,16.0,0.0
4581864145-3,2023-01-03,2.0,0.0
4581864145-4,2023-01-03,2.0,0.0
4581864145-5,2023-01-03,5.0,0.0
4581864145-6,2023-01-03,10.0,0.0
4581864145-7,2023-01-03,5.0,0.0
4581864145-8,2023-01-03,10.0,0.0
4581864145-9,2023-03-27,4.0,0.0
4581864200-1,2023-02-28,2.0,0.0
4581864200-3,2023-05-08,1.0,0.0
4581864200-4,2023-01-10,1.0,0.0
4581864201-1,2023-03-15,20.0,0.0
4581864205-1,2023-05-18,2.0,0.0
4581864433-1,2023-03-15,1.0,0.0
4581864981-1,2023-05-24,1.0,6750.0
4581864981-2,2023-05-24,1.0,6187.5
4581864981-3,2023-05-24,1.0,7650.0
4581864981-4,2023-05-24,1.0,517.5
4581864981-5,2023-05-24,1.0,412.5
4581864981-6,2023-05-24,1.0,562.5
4581864981-7,2023-05-24,1.0,405.0
4581864981-8,2023-05-24,1.0,802.5
4581864981-9,2023-05-24,1.0,547.5
4581864982-1,2023-03-24,1.0,1950.0
4581864982-2,2023-03-24,1.0,1380.0
4581864982-3,2023-03-24,1.0,2055.0
4581864982-4,2023-03-24,1.0,3570.0
4581864982-5,2023-03-24,3.0,180.0
4581864982-6,2023-03-24,3.0,45.0
4581864982-7,2023-03-24,3.0,45.0
4581864982-8,2023-03-24,3.0,67.5
4581864983-1,2023-02-10,6.0,5355.0
4581864983-2,2023-02-10,4.0,3900.0
4581864983-3,2023-02-10,4.0,60.0
4581864983-4,2023-02-10,1.0,210.0
4581864983-5,2023-02-10,4.0,25.08
4581864983-6,2023-02-10,1.0,12.5
4581865433-1,2023-01-14,1.0,0.0
4581868454-1,2023-03-08,200.0,0.0
4581868454-2,2023-03-08,500.0,0.0
4581868454-3,2023-03-08,200.0,0.0
4581868455-1,2023-02-01,100.0,0.0
4581869502-1,2023-03-24,6.0,20556.0
4581869502-2,2023-03-24,2.0,1035.0
4581869503-1,2023-02-27,2.0,3120.0
4581869503-4,2023-02-27,2.0,6000.0
4581869515-1,2023-02-01,1.0,0.0
4581869515-1,2023-03-13,1.0,0.0
4581869515-1,2023-03-22,1.0,0.0
4581869515-1,2023-04-13,1.0,0.0
4581869515-10,2023-02-01,1.0,0.0
4581869515-10,2023-03-13,7.0,0.0
4581869515-2,2023-02-01,1.0,0.0
4581869515-2,2023-04-20,1.0,0.0
4581869515-3,2023-04-13,5.0,0.0
4581869515-3,2023-04-26,5.0,0.0
4581869515-3,2023-05-17,1.0,0.0
4581869515-3,2023-07-05,7.0,0.0
4581869515-4,2023-01-11,7.0,0.0
4581869515-4,2023-03-07,48.0,0.0
4581869515-4,2023-03-13,15.0,0.0
4581869515-5,2023-01-19,4.0,0.0
4581869515-6,2023-01-10,11.0,0.0
4581869515-6,2023-04-24,4.0,0.0
4581869515-7,2023-03-22,4.0,0.0
4581869515-7,2023-05-31,1.0,0.0
4581869515-8,2023-08-14,2.0,0.0
4581869515-9,2023-02-01,9.0,0.0
4581869515-9,2023-09-06,35.0,0.0
4581869515-9,2023-09-07,6.0,0.0
4581869516-1,2023-02-01,8.0,0.0
4581869517-1,2023-01-05,20.0,0.0
4581869517-10,2023-01-31,2.0,0.0
4581869517-11,2023-01-31,4.0,0.0
4581869517-12,2023-01-31,4.0,0.0
4581869517-13,2023-01-05,2.0,0.0
4581869517-14,2023-01-31,1.0,0.0
4581869517-15,2023-01-31,8.0,0.0
4581869517-16,2023-01-31,126.0,0.0
4581869517-17,2023-01-19,4.0,0.0
4581869517-18,2023-01-18,1.0,0.0
4581869517-19,2023-01-18,6.0,0.0
4581869517-2,2023-01-05,4.0,0.0
4581869517-20,2023-01-25,1.0,0.0
4581869517-21,2023-01-18,12.0,0.0
4581869517-22,2023-01-18,2.0,0.0
4581869517-23,2023-01-05,1.0,0.0
4581869517-24,2023-01-19,2.0,0.0
4581869517-25,2023-01-19,8.0,0.0
4581869517-26,2023-01-05,2.0,0.0
4581869517-27,2023-01-19,4.0,0.0
4581869517-28,2023-01-05,1.0,0.0
4581869517-29,2023-01-13,2.0,0.0
4581869517-3,2023-01-05,3.0,0.0
4581869517-30,2023-01-31,30.0,0.0
4581869517-31,2023-01-05,1.0,0.0
4581869517-32,2023-01-31,1.0,0.0
4581869517-4,2023-01-31,2.0,0.0
4581869517-5,2023-01-05,100.0,0.0
4581869517-6,2023-01-31,1.0,0.0
4581869517-7,2023-01-05,8.0,0.0
4581869517-8,2023-01-05,8.0,0.0
4581869517-9,2023-04-05,4.0,0.0
4581869546-1,2023-08-17,2.0,0.0
4581869546-2,2023-01-13,2.0,0.0
4581869547-1,2024-01-03,1.0,0.0
4581869547-2,2023-06-21,1.0,0.0
4581869572-1,2023-01-31,1.0,0.0
4581869572-2,2023-01-13,1.0,0.0
4581870257-1,2023-02-27,2.0,3120.0
4581870257-2,2023-02-27,2.0,2010.0
4581870257-3,2023-02-27,2.0,2850.0
4581870257-4,2023-02-27,2.0,6000.0
4581871785-1,2023-03-16,3.0,0.0
4581871785-1,2023-04-03,2.0,0.0
4581871786-1,2022-12-29,9.0,0.0
4581871796-1,2023-01-31,1.0,0.0
4581871796-10,2023-01-31,1.0,0.0
4581871796-11,2023-01-31,1.0,0.0
4581871796-12,2023-01-31,1.0,0.0
4581871796-13,2023-01-31,1.0,0.0
4581871796-14,2023-01-31,1.0,0.0
4581871796-15,2023-01-31,1.0,0.0
4581871796-16,2023-01-31,1.0,0.0
4581871796-17,2023-01-31,1.0,0.0
4581871796-18,2023-01-31,1.0,0.0
4581871796-19,2023-01-31,1.0,0.0
4581871796-2,2023-01-31,1.0,0.0
4581871796-20,2023-01-31,1.0,0.0
4581871796-21,2023-01-31,1.0,0.0
4581871796-22,2023-01-31,1.0,0.0
4581871796-23,2023-01-31,1.0,0.0
4581871796-24,2023-01-31,1.0,0.0
4581871796-25,2023-01-31,1.0,0.0
4581871796-26,2023-01-31,1.0,0.0
4581871796-27,2023-01-31,1.0,0.0
4581871796-28,2023-01-31,1.0,0.0
4581871796-29,2023-01-31,1.0,0.0
4581871796-3,2023-01-31,1.0,0.0
4581871796-30,2023-01-31,1.0,0.0
4581871796-31,2023-01-31,1.0,0.0
4581871796-32,2023-01-31,1.0,0.0
4581871796-33,2023-01-31,1.0,0.0
4581871796-34,2023-01-31,1.0,0.0
4581871796-35,2023-01-31,1.0,0.0
4581871796-36,2023-01-31,1.0,0.0
4581871796-37,2023-01-31,1.0,0.0
4581871796-38,2023-01-31,1.0,0.0
4581871796-39,2023-01-31,1.0,0.0
4581871796-4,2023-01-31,1.0,0.0
4581871796-40,2023-01-31,1.0,0.0
4581871796-41,2023-01-31,1.0,0.0
4581871796-42,2023-01-31,1.0,0.0
4581871796-43,2023-01-31,1.0,0.0
4581871796-44,2023-01-31,1.0,0.0
4581871796-45,2023-01-31,1.0,0.0
4581871796-46,2023-01-31,1.0,0.0
4581871796-47,2023-01-31,1.0,0.0
4581871796-48,2023-01-31,1.0,0.0
4581871796-5,2023-01-31,1.0,0.0
4581871796-6,2023-01-31,1.0,0.0
4581871796-7,2023-01-31,1.0,0.0
4581871796-8,2023-01-31,1.0,0.0
4581871796-9,2023-01-31,1.0,0.0
4581871797-1,2023-01-31,1.0,0.0
4581871797-10,2023-01-31,1.0,0.0
4581871797-11,2023-01-31,1.0,0.0
4581871797-12,2023-01-31,1.0,0.0
4581871797-13,2023-01-31,1.0,0.0
4581871797-14,2023-01-31,1.0,0.0
4581871797-15,2023-01-31,1.0,0.0
4581871797-16,2023-01-31,1.0,0.0
4581871797-17,2023-01-31,1.0,0.0
4581871797-18,2023-01-31,1.0,0.0
4581871797-19,2023-01-31,1.0,0.0
4581871797-2,2023-01-31,1.0,0.0
4581871797-20,2023-01-31,1.0,0.0
4581871797-21,2023-01-31,1.0,0.0
4581871797-22,2023-01-31,1.0,0.0
4581871797-23,2023-01-31,1.0,0.0
4581871797-24,2023-01-31,1.0,0.0
4581871797-25,2023-01-31,1.0,0.0
4581871797-26,2023-01-31,1.0,0.0
4581871797-27,2023-01-31,1.0,0.0
4581871797-28,2023-01-31,1.0,0.0
4581871797-29,2023-01-31,1.0,0.0
4581871797-3,2023-01-31,1.0,0.0
4581871797-30,2023-01-31,1.0,0.0
4581871797-31,2023-01-31,1.0,0.0
4581871797-32,2023-01-31,1.0,0.0
4581871797-33,2023-01-31,1.0,0.0
4581871797-34,2023-01-31,1.0,0.0
4581871797-35,2023-01-31,1.0,0.0
4581871797-36,2023-01-31,1.0,0.0
4581871797-37,2023-01-31,1.0,0.0
4581871797-38,2023-01-31,1.0,0.0
4581871797-39,2023-01-31,1.0,0.0
4581871797-4,2023-01-31,1.0,0.0
4581871797-40,2023-01-31,1.0,0.0
4581871797-41,2023-01-31,1.0,0.0
4581871797-42,2023-01-31,1.0,0.0
4581871797-43,2023-01-31,1.0,0.0
4581871797-44,2023-01-31,1.0,0.0
4581871797-45,2023-01-31,1.0,0.0
4581871797-46,2023-01-31,1.0,0.0
4581871797-47,2023-01-31,1.0,0.0
4581871797-5,2023-01-31,1.0,0.0
4581871797-6,2023-01-31,1.0,0.0
4581871797-7,2023-01-31,1.0,0.0
4581871797-8,2023-01-31,1.0,0.0
4581871797-9,2023-01-31,1.0,0.0
4581871807-1,2023-01-23,400.0,0.0
4581871843-1,2023-03-22,9.0,0.0
4581871929-1,2022-12-13,1.0,0.0
4581872648-1,2023-02-10,6.0,41580.0
4581874513-1,2023-08-29,6640.0,276358.67
4581874513-2,2023-08-29,10.0,0.0
4581874513-3,2023-08-29,10.0,1381.99
4581874513-4,2023-08-29,140.0,9333.25
4581874523-1,2023-04-04,2.0,0.0
4581874524-1,2023-01-10,20.0,0.0
4581874524-2,2023-04-04,30.0,0.0
4581874524-3,2023-01-10,30.0,0.0
4581874524-4,2023-10-24,30.0,0.0
4581874524-5,2023-02-14,30.0,0.0
4581874524-6,2023-04-04,30.0,0.0
4581874524-7,2023-04-04,30.0,0.0
4581874526-1,2023-01-30,1.0,0.0
4581874526-10,2023-01-30,1.0,0.0
4581874526-11,2023-01-30,1.0,0.0
4581874526-12,2023-01-30,1.0,0.0
4581874526-13,2023-01-30,1.0,0.0
4581874526-14,2023-01-30,1.0,0.0
4581874526-15,2023-01-30,1.0,0.0
4581874526-16,2023-01-30,1.0,0.0
4581874526-17,2023-01-30,1.0,0.0
4581874526-18,2023-01-30,1.0,0.0
4581874526-19,2023-01-30,1.0,0.0
4581874526-2,2023-01-30,1.0,0.0
4581874526-20,2023-01-30,1.0,0.0
4581874526-21,2023-01-30,1.0,0.0
4581874526-22,2023-01-30,1.0,0.0
4581874526-23,2023-01-30,1.0,0.0
4581874526-24,2023-01-30,1.0,0.0
4581874526-25,2023-01-30,1.0,0.0
4581874526-26,2023-01-30,1.0,0.0
4581874526-27,2023-01-30,1.0,0.0
4581874526-28,2023-01-30,1.0,0.0
4581874526-29,2023-01-30,1.0,0.0
4581874526-3,2023-01-30,1.0,0.0
4581874526-30,2023-01-30,1.0,0.0
4581874526-31,2023-01-30,1.0,0.0
4581874526-32,2023-01-30,1.0,0.0
4581874526-33,2023-01-30,1.0,0.0
4581874526-34,2023-01-30,1.0,0.0
4581874526-35,2023-01-30,1.0,0.0
4581874526-36,2023-01-30,1.0,0.0
4581874526-37,2023-01-30,1.0,0.0
4581874526-38,2023-01-30,1.0,0.0
4581874526-39,2023-01-30,1.0,0.0
4581874526-4,2023-01-30,1.0,0.0
4581874526-40,2023-01-30,1.0,0.0
4581874526-41,2023-01-30,1.0,0.0
4581874526-42,2023-01-30,1.0,0.0
4581874526-43,2023-01-30,1.0,0.0
4581874526-44,2023-01-30,1.0,0.0
4581874526-45,2023-01-30,1.0,0.0
4581874526-46,2023-01-30,1.0,0.0
4581874526-47,2023-01-30,1.0,0.0
4581874526-48,2023-01-30,1.0,0.0
4581874526-5,2023-01-30,1.0,0.0
4581874526-6,2023-01-30,1.0,0.0
4581874526-7,2023-01-30,1.0,0.0
4581874526-8,2023-01-30,1.0,0.0
4581874526-9,2023-01-30,1.0,0.0
4581874527-1,2023-01-30,1.0,0.0
4581874527-10,2023-01-30,1.0,0.0
4581874527-11,2023-01-30,1.0,0.0
4581874527-12,2023-01-30,1.0,0.0
4581874527-13,2023-01-30,1.0,0.0
4581874527-14,2023-01-30,1.0,0.0
4581874527-15,2023-01-30,1.0,0.0
4581874527-16,2023-01-30,1.0,0.0
4581874527-17,2023-01-30,1.0,0.0
4581874527-18,2023-01-30,1.0,0.0
4581874527-19,2023-01-30,1.0,0.0
4581874527-2,2023-01-30,1.0,0.0
4581874527-3,2023-01-30,1.0,0.0
4581874527-4,2023-01-30,1.0,0.0
4581874527-5,2023-01-30,1.0,0.0
4581874527-6,2023-01-30,1.0,0.0
4581874527-7,2023-01-30,1.0,0.0
4581874527-8,2023-01-30,1.0,0.0
4581874527-9,2023-01-30,1.0,0.0
4581874535-1,2022-12-29,2.0,0.0
4581874538-1,2023-04-28,30.0,0.0
4581874538-2,2023-02-15,22.0,0.0
4581874538-3,2023-02-15,22.0,0.0
4581874595-1,2023-02-01,3.0,0.0
4581874595-1,2023-03-13,1.0,0.0
4581874595-1,2023-04-13,2.0,0.0
4581874595-2,2023-04-13,2.0,0.0
4581874595-2,2023-06-13,1.0,0.0
4581874595-3,2023-01-24,1.0,0.0
4581874595-4,2023-03-13,3.0,0.0
4581874595-5,2023-01-24,1.0,0.0
4581874595-5,2023-02-08,2.0,0.0
4581874595-6,2023-09-21,6.0,0.0
4581874647-1,2023-07-04,2.0,0.0
4581874647-10,2023-05-02,50.0,0.0
4581874647-11,2023-10-12,2.0,0.0
4581874647-12,2023-08-16,1.0,0.0
4581874647-12,2023-09-29,1.0,0.0
4581874647-13,2023-05-02,10.0,0.0
4581874647-14,2023-05-02,10.0,0.0
4581874647-15,2023-04-12,7.0,0.0
4581874647-15,2023-05-02,3.0,0.0
4581874647-16,2023-08-16,1.0,0.0
4581874647-17,2023-05-02,100.0,0.0
4581874647-18,2023-05-29,2.0,0.0
4581874647-19,2023-05-02,4.0,0.0
4581874647-19,2023-06-20,2.0,0.0
4581874647-2,2023-05-02,100.0,0.0
4581874647-20,2023-05-29,2.0,0.0
4581874647-21,2023-05-02,1.0,0.0
4581874647-22,2023-05-02,50.0,0.0
4581874647-23,2023-05-03,1.0,0.0
4581874647-23,2023-05-29,1.0,0.0
4581874647-24,2023-05-02,100.0,0.0
4581874647-25,2023-05-02,30.0,0.0
4581874647-26,2023-05-02,10.0,0.0
4581874647-27,2023-05-02,20.0,0.0
4581874647-28,2023-05-02,2.0,0.0
4581874647-29,2023-01-29,1.0,0.0
4581874647-3,2023-05-02,100.0,0.0
4581874647-30,2023-05-02,1.0,0.0
4581874647-4,2023-05-02,50.0,0.0
4581874647-5,2023-05-02,8.0,0.0
4581874647-5,2023-05-03,2.0,0.0
4581874647-6,2023-05-02,4.0,0.0
4581874647-6,2023-05-29,2.0,0.0
4581874647-7,2023-05-02,100.0,0.0
4581874647-8,2023-05-02,10.0,0.0
4581874647-9,2023-05-02,20.0,0.0
4581876950-1,2022-12-15,2470.3,2634.1
4581877027-1,2023-01-31,1.0,0.0
4581877027-10,2023-01-31,1.0,0.0
4581877027-11,2023-01-31,1.0,0.0
4581877027-12,2023-01-31,1.0,0.0
4581877027-13,2023-01-31,1.0,0.0
4581877027-14,2023-01-31,1.0,0.0
4581877027-18,2023-01-31,1.0,0.0
4581877027-19,2023-01-31,1.0,0.0
4581877027-2,2023-01-31,1.0,0.0
4581877027-20,2023-01-31,1.0,0.0
4581877027-21,2023-01-31,1.0,0.0
4581877027-22,2023-01-31,1.0,0.0
4581877027-23,2023-01-31,1.0,0.0
4581877027-24,2023-01-31,1.0,0.0
4581877027-25,2023-01-31,1.0,0.0
4581877027-26,2023-01-31,1.0,0.0
4581877027-27,2023-01-31,1.0,0.0
4581877027-28,2023-01-31,1.0,0.0
4581877027-3,2023-01-31,1.0,0.0
4581877027-30,2023-01-31,1.0,0.0
4581877027-31,2023-01-31,1.0,0.0
4581877027-32,2023-01-31,1.0,0.0
4581877027-33,2023-01-31,1.0,0.0
4581877027-34,2023-01-31,1.0,0.0
4581877027-35,2023-01-31,1.0,0.0
4581877027-36,2023-01-31,1.0,0.0
4581877027-37,2023-01-31,1.0,0.0
4581877027-38,2023-01-31,1.0,0.0
4581877027-39,2023-01-31,1.0,0.0
4581877027-4,2023-01-31,1.0,0.0
4581877027-40,2023-01-31,1.0,0.0
4581877027-41,2023-01-31,1.0,0.0
4581877027-42,2023-01-31,1.0,0.0
4581877027-5,2023-01-31,1.0,0.0
4581877027-6,2023-01-31,1.0,0.0
4581877027-7,2023-01-31,1.0,0.0
4581877027-8,2023-01-31,1.0,0.0
4581877027-9,2023-01-31,1.0,0.0
4581877289-2,2023-02-08,1.0,0.0
4581877345-1,2023-02-23,1.0,0.0
4581877345-2,2023-02-23,1.0,0.0
4581877362-1,2023-01-11,1.0,0.0
4581877363-3,2023-08-15,1.0,0.0
4581878241-1,2023-02-27,6.0,47700.0
4581878241-2,2023-02-27,6.0,6750.0
4581878241-3,2023-02-27,3.0,3892.5
4581878241-4,2023-02-27,3.0,45.0
4581878241-5,2023-02-27,1.0,375.0
4581878241-6,2023-02-27,3.0,45.0
4581878241-7,2023-02-27,1.0,12.5
4581878312-1,2023-01-15,1.0,0.0
4581878312-10,2023-01-15,50.0,0.0
4581878312-11,2023-06-20,3888.0,0.0
4581878312-11,2023-07-04,1296.0,0.0
4581878312-11,2023-07-17,1296.0,0.0
4581878312-12,2023-01-15,2592.0,0.0
4581878312-13,2023-03-03,75.0,0.0
4581878312-14,2023-01-15,100.0,0.0
4581878312-2,2023-05-03,1.0,0.0
4581878312-3,2023-04-04,10.0,0.0
4581878312-4,2023-04-03,1.0,0.0
4581878312-4,2023-04-04,1.0,0.0
4581878312-5,2023-01-15,4.0,0.0
4581878312-6,2023-04-04,1.0,0.0
4581878312-7,2023-04-04,11.0,0.0
4581878312-8,2023-04-04,2.0,0.0
4581878312-9,2023-01-15,50.0,0.0
4581881883-1,2023-05-23,1.0,0.0
4581881883-2,2023-11-13,1.0,0.0
4581881883-3,2023-04-12,1.0,0.0
4581881883-3,2023-06-20,1.0,0.0
4581881883-4,2023-02-07,1.0,0.0
4581881883-5,2023-08-25,1.0,0.0
4581881883-6,2023-07-24,1.0,0.0
4581881936-1,2022-12-21,34.5,3470.82
4581881936-1,2022-12-29,48.0,4828.97
4581881936-1,2023-01-16,67.5,6859.75
4581882079-1,2022-12-18,300.0,0.0
4581884957-1,2022-12-29,4.0,413.76
4581884957-2,2022-12-29,4.0,413.76
4581885622-1,2023-03-09,2.0,0.0
4581885622-2,2023-03-09,3.0,0.0
4581885622-3,2023-04-26,4.0,0.0
4581885622-4,2023-03-15,2.0,0.0
4581885622-5,2023-02-20,4.0,0.0
4581885675-1,2023-01-23,18.0,0.0
4581885728-1,2023-06-15,1.0,0.0
4581885728-10,2023-06-15,1.0,0.0
4581885728-11,2023-06-12,1.0,0.0
4581885728-11,2023-08-25,1.0,0.0
4581885728-2,2023-01-18,1.0,0.0
4581885728-3,2023-01-11,1.0,0.0
4581885728-4,2024-06-18,1.0,0.0
4581885728-5,2023-01-18,1.0,0.0
4581885728-6,2023-01-18,1.0,0.0
4581885728-7,2024-06-19,1.0,0.0
4581885728-8,2023-06-15,1.0,0.0
4581885728-9,2023-01-18,1.0,0.0
4581885818-1,2023-03-03,4.0,0.0
4581885818-2,2023-03-03,6.0,0.0
4581885842-1,2023-02-10,90.0,0.0
4581885842-2,2023-01-10,40.0,0.0
4581885842-3,2023-02-10,25.0,0.0
4581885842-4,2023-02-22,4.0,3011.7
4581885842-4,2023-03-02,10.0,0.0
4581885843-1,2023-03-07,50.0,0.0
4581888059-1,2023-05-16,3.0,0.0
4581889619-1,2023-01-03,90.0,0.0
4581890604-1,2023-01-18,1.0,0.0
4581890842-1,2023-02-01,2.0,0.0
4581890842-2,2023-01-18,2.0,0.0
4581890842-3,2023-01-11,2.0,0.0
4581890842-5,2023-01-23,1.0,0.0
4581890842-5,2023-03-09,1.0,0.0
4581890842-6,2023-01-31,2.0,0.0
4581890842-7,2023-01-03,2.0,0.0
4581890842-8,2023-04-26,2.0,0.0
4581890842-9,2023-01-31,2.0,0.0
4581892213-1,2023-11-08,1.0,0.0
4581892214-1,2023-03-27,1.0,0.0
4581892481-1,2023-04-13,12.0,2645.79
4581892481-2,2023-04-13,10.0,1098.41
4581892481-3,2023-04-13,2400.0,60395.44
4581892481-4,2023-04-13,100.0,999.62
4581892481-5,2023-04-13,1000.0,7555.24
4581892722-1,2023-09-22,2.0,0.0
4581892725-1,2023-11-03,2.0,0.0
4581892748-1,2023-02-17,1.0,0.0
4581892824-1,2022-12-30,25.0,5438.75
4581892824-2,2022-12-30,14.0,4908.4
4581892824-3,2022-12-30,40.0,66.4
4581892824-4,2022-12-30,90.0,1430.1
4581893236-1,2023-05-17,30.0,0.0
4581893236-2,2023-03-10,100.0,0.0
4581893236-3,2023-02-06,100.0,0.0
4581893236-4,2023-01-23,100.0,0.0
4581893239-1,2023-01-18,5000.0,0.0
4581893239-10,2023-01-18,20.0,0.0
4581893239-2,2023-01-23,50.0,0.0
4581893239-3,2023-01-18,30.0,0.0
4581893239-4,2023-01-18,30.0,0.0
4581893239-5,2023-01-18,30.0,0.0
4581893239-6,2023-01-18,100.0,0.0
4581893239-7,2023-10-13,2.0,0.0
4581893239-8,2023-01-18,2.0,0.0
4581893239-9,2024-09-16,50.0,0.0
4581894804-1,2023-04-24,7872.0,0.0
4581894804-10,2023-01-13,100.0,0.0
4581894804-11,2023-01-20,9.0,0.0
4581894804-12,2023-01-13,3.0,0.0
4581894804-13,2023-02-09,3.0,0.0
4581894804-14,2023-01-20,31.0,0.0
4581894804-15,2023-01-13,58.0,0.0
4581894804-15,2023-01-23,5.0,0.0
4581894804-16,2023-01-13,100.0,0.0
4581894804-17,2023-01-13,100.0,0.0
4581894804-18,2023-01-13,1.0,0.0
4581894804-19,2023-01-20,20.0,0.0
4581894804-2,2023-01-20,32.0,0.0
4581894804-20,2023-01-13,4.0,0.0
4581894804-22,2023-01-13,100.0,0.0
4581894804-23,2023-01-13,1.0,0.0
4581894804-24,2023-01-20,7.0,0.0
4581894804-24,2023-02-09,3.0,0.0
4581894804-25,2023-08-29,2.0,0.0
4581894804-26,2023-05-19,2.0,0.0
4581894804-26,2023-08-29,3.0,0.0
4581894804-27,2023-01-20,50.0,0.0
4581894804-28,2023-01-20,50.0,0.0
4581894804-29,2023-01-13,2.0,0.0
4581894804-3,2023-01-13,100.0,0.0
4581894804-30,2023-01-20,30.0,0.0
4581894804-31,2023-01-20,10.0,0.0
4581894804-32,2023-01-20,20.0,0.0
4581894804-33,2023-01-13,50.0,0.0
4581894804-34,2023-01-13,14.0,0.0
4581894804-35,2023-01-13,40.0,0.0
4581894804-36,2023-01-13,50.0,0.0
4581894804-37,2023-01-13,66.0,0.0
4581894804-38,2023-01-20,30.0,0.0
4581894804-39,2023-01-13,40.0,0.0
4581894804-4,2023-01-13,100.0,0.0
4581894804-40,2023-01-13,45.0,0.0
4581894804-41,2023-01-13,50.0,0.0
4581894804-42,2023-01-13,25.0,0.0
4581894804-43,2023-01-13,50.0,0.0
4581894804-44,2023-01-13,40.0,0.0
4581894804-45,2023-01-20,50.0,0.0
4581894804-46,2023-01-13,10.0,0.0
4581894804-47,2023-01-13,50.0,0.0
4581894804-48,2023-01-13,50.0,0.0
4581894804-49,2023-01-20,22.0,0.0
4581894804-5,2023-01-13,100.0,0.0
4581894804-50,2023-01-13,30.0,0.0
4581894804-51,2023-07-12,6000.0,0.0
4581894804-52,2023-08-01,18000.0,0.0
4581894804-53,2023-01-20,6000.0,0.0
4581894804-54,2023-01-20,12.0,0.0
4581894804-6,2023-01-27,100.0,0.0
4581894804-7,2023-01-27,100.0,0.0
4581894804-8,2023-01-27,100.0,0.0
4581894804-9,2023-01-13,100.0,0.0
4581896056-1,2023-02-24,2.0,34725.0
4581896056-2,2023-02-24,2.0,2790.0
4581896056-3,2023-02-24,2.0,7620.0
4581896072-1,2023-02-27,6.0,32355.0
4581896072-10,2023-02-27,1.0,12.5
4581896072-2,2023-02-27,6.0,5940.0
4581896072-3,2023-02-27,1.0,4192.5
4581896072-4,2023-02-27,1.0,1337.5
4581896072-5,2023-02-27,1.0,187.5
4581896072-6,2023-02-27,4.0,3510.0
4581896072-7,2023-02-27,4.0,120.0
4581896072-8,2023-02-27,1.0,202.5
4581896072-9,2023-02-27,4.0,26.12
4581896289-1,2023-04-03,5.0,0.0
4581896289-2,2023-04-03,5.0,0.0
4581896290-1,2023-01-31,2.0,0.0
4581896290-2,2023-01-31,2.0,0.0
4581896290-3,2023-03-27,2.0,0.0
4581898127-1,2023-01-13,14.0,0.0
4581902551-1,2023-03-14,1.0,0.0
4581902582-1,2023-01-23,10.0,0.0
4581902582-2,2023-02-07,1.0,0.0
4581902582-2,2023-03-09,1.0,0.0
4581902582-3,2023-03-09,4.0,0.0
4581902583-1,2023-01-24,5.0,0.0
4581902584-1,2023-01-18,2.0,0.0
4581902610-1,2024-01-24,2.0,0.0
4581902610-2,2023-04-14,4.0,0.0
4581902701-1,2023-04-19,3.0,3937.5
4581902701-10,2023-04-19,2.0,2562.5
4581902701-11,2023-04-19,6.0,75.0
4581902701-12,2023-04-19,5.0,5025.0
4581902701-13,2023-04-19,1.0,6187.5
4581902701-14,2023-04-19,3.0,1215.0
4581902701-2,2023-04-19,3.0,2137.5
4581902701-3,2023-04-19,12.0,810.0
4581902701-4,2023-04-19,12.0,180.0
4581902701-5,2023-04-19,1.0,6.27
4581902701-6,2023-04-19,5.0,1050.0
4581902701-7,2023-04-19,2.0,675.0
4581902701-8,2023-04-19,4.0,720.0
4581902701-9,2023-04-19,1.0,150.0
4581902702-1,2023-04-19,3.0,3892.5
4581902702-10,2023-04-19,1.0,585.0
4581902702-11,2023-04-19,1.0,12.5
4581902702-12,2023-04-19,1.0,7650.0
4581902702-13,2023-04-19,1.0,802.5
4581902702-14,2023-04-19,3.0,1642.5
4581902702-2,2023-04-19,3.0,2002.5
4581902702-3,2023-04-19,3.0,2677.5
4581902702-4,2023-04-19,9.0,202.5
4581902702-5,2023-04-19,9.0,1147.5
4581902702-6,2023-04-19,1.0,4822.5
4581902702-7,2023-04-19,22.0,330.0
4581902702-8,2023-04-19,2.0,1035.0
4581902702-9,2023-04-19,2.0,390.0
4581903011-1,2024-02-12,4.0,0.0
