PO Line ID,Invoice Posting Date,IR Effective Quantity,Invoice Amount
4793038396-1,2024-06-29 00:00:00.000,1.0,260.29
4793038396-2,2024-06-29 00:00:00.000,1.0,260.29
4793038574-1,2024-06-29 00:00:00.000,2.0,51696.16
4793038603-1,2024-06-26 00:00:00.000,4.0,1319.3
4793038603-10001,2024-06-26 00:00:00.000,1.0,49.8
4793038603-2,2024-06-26 00:00:00.000,8.0,121.32
4793038604-1,2024-06-25 00:00:00.000,1.0,153.41
4793038604-2,2024-06-25 00:00:00.000,1.0,190.45
4793038604-3,2024-06-25 00:00:00.000,1.0,117.9
4793038604-4,2024-06-25 00:00:00.000,1.0,95.96
4793038604-5,2024-06-25 00:00:00.000,1.0,76.42
4793038778-1,2024-06-21 00:00:00.000,60.0,1707.95
4793038778-1,2024-08-07 00:00:00.000,-20.0,-569.32
4793038810-10001,2024-07-25 00:00:00.000,1.0,1411.02
4793038854-1,2024-08-03 00:00:00.000,20.0,327.2
4793038860-1,2024-07-02 00:00:00.000,5.0,544.4
4793038860-2,2024-07-02 00:00:00.000,30.0,152.7
4793038860-3,2024-07-02 00:00:00.000,30.0,152.7
4793038860-4,2024-07-02 00:00:00.000,5.0,86.5
4793039003-1,2024-07-01 00:00:00.000,2.0,1059.7
4793040367-1,2024-07-30 00:00:00.000,4.0,103.39
4793040367-2,2024-07-08 00:00:00.000,4.0,113.81
4793040367-3,2024-06-26 00:00:00.000,4.0,307.03
4793041367-10001,2024-06-19 00:00:00.000,1.0,1637.21
4793041463-10001,2024-06-24 00:00:00.000,1.0,133.06
4793041463-2,2024-06-24 00:00:00.000,1.0,18.89
4793041523-10001,2024-07-30 00:00:00.000,1.0,371.84
4793041564-10001,2024-08-06 00:00:00.000,1.0,239.04
4793041639-10001,2024-07-26 00:00:00.000,1.0,281.07
4793041639-10002,2024-07-26 00:00:00.000,1.0,281.07
4793041639-10003,2024-07-26 00:00:00.000,1.0,281.07
4793041656-10001,2024-07-19 00:00:00.000,1.0,251.95
4793041656-10002,2024-07-19 00:00:00.000,1.0,251.95
4793041664-10001,2024-07-22 00:00:00.000,1.0,243.82
4793041679-10001,2024-07-22 00:00:00.000,1.0,72.9
4793041682-10001,2024-07-26 00:00:00.000,1.0,174.9
4793041682-10002,2024-07-26 00:00:00.000,1.0,174.9
4793041682-10003,2024-07-26 00:00:00.000,1.0,174.9
4793041687-10001,2024-07-22 00:00:00.000,1.0,72.9
4793041699-10001,2024-07-09 00:00:00.000,1.0,5577.68
4793041699-10002,2024-07-09 00:00:00.000,1.0,328.68
4793041699-10003,2024-07-09 00:00:00.000,1.0,132.8
4793041707-10001,2024-07-12 00:00:00.000,1.0,469.32
4793041707-10002,2024-07-12 00:00:00.000,1.0,469.32
4793041734-10001,2024-07-12 00:00:00.000,1.0,72.9
4793041740-10001,2024-07-12 00:00:00.000,1.0,72.9
4793041740-10002,2024-07-12 00:00:00.000,1.0,72.9
4793041744-10001,2024-07-12 00:00:00.000,1.0,1040.83
4793041770-1,2024-10-08 00:00:00.000,10.0,10.09
4793041770-2,2024-07-08 00:00:00.000,10.0,16.73
4793041770-3,2024-07-08 00:00:00.000,10.0,12.41
4793041770-4,2024-10-08 00:00:00.000,10.0,14.27
4793041770-5,2024-07-08 00:00:00.000,10.0,25.09
4793041770-6,2024-07-08 00:00:00.000,10.0,15.93
4793041770-7,2024-07-08 00:00:00.000,10.0,21.77
4793041770-8,2024-07-08 00:00:00.000,10.0,29.28
4793041770-9,2024-07-08 00:00:00.000,10.0,15.0
4793041783-10001,2024-07-12 00:00:00.000,1.0,469.32
4793041783-10002,2024-07-12 00:00:00.000,1.0,469.32
4793041824-10001,2024-07-12 00:00:00.000,1.0,281.07
4793041826-10001,2024-07-12 00:00:00.000,1.0,237.25
4793041826-10002,2024-07-12 00:00:00.000,1.0,237.25
4793041832-10001,2024-09-17 00:00:00.000,1.0,218.52
4793041832-10002,2024-09-17 00:00:00.000,1.0,218.52
4793041832-10003,2024-09-17 00:00:00.000,1.0,218.52
4793041832-10004,2024-09-17 00:00:00.000,1.0,218.52
4793042001-10001,2024-07-21 00:00:00.000,1.0,792.03
4793042109-1,2024-07-23 00:00:00.000,20.0,609.0
4793042109-2,2024-07-23 00:00:00.000,20.0,500.4
4793042137-10001,2024-07-12 00:00:00.000,1.0,333.06
4793042151-10001,2024-07-12 00:00:00.000,1.0,72.9
4793042153-10001,2024-07-12 00:00:00.000,1.0,72.9
4793042177-10001,2024-07-09 00:00:00.000,1.0,333.06
4793042183-10001,2024-07-09 00:00:00.000,1.0,333.06
4793042188-10001,2024-07-12 00:00:00.000,1.0,72.9
4793042188-10002,2024-07-12 00:00:00.000,1.0,72.9
4793042188-10003,2024-07-12 00:00:00.000,1.0,72.9
4793042215-10001,2024-07-12 00:00:00.000,1.0,1040.83
4793042475-10001,2024-07-12 00:00:00.000,1.0,72.9
4793042478-10001,2024-07-12 00:00:00.000,1.0,72.9
4793042480-10001,2024-07-09 00:00:00.000,1.0,243.82
4793042480-10002,2024-07-09 00:00:00.000,1.0,243.82
4793042480-10003,2024-07-09 00:00:00.000,1.0,243.82
4793042489-10001,2024-07-09 00:00:00.000,1.0,333.06
4793042518-10001,2024-07-12 00:00:00.000,1.0,72.9
4793042518-10002,2024-07-12 00:00:00.000,1.0,72.9
4793042518-10003,2024-07-12 00:00:00.000,1.0,72.9
4793042528-10001,2024-07-12 00:00:00.000,1.0,72.9
4793042528-10002,2024-07-12 00:00:00.000,1.0,72.9
4793042528-10003,2024-07-12 00:00:00.000,1.0,72.9
4793042528-10004,2024-07-12 00:00:00.000,1.0,72.9
4793042551-10001,2024-07-09 00:00:00.000,1.0,333.06
4793042582-10001,2024-07-31 00:00:00.000,1.0,424.96
4793042591-10001,2024-07-09 00:00:00.000,1.0,218.52
4793042591-10002,2024-07-09 00:00:00.000,1.0,218.52
4793042591-10003,2024-07-09 00:00:00.000,1.0,218.52
4793042595-10001,2024-07-12 00:00:00.000,1.0,72.9
4793042635-10001,2024-07-09 00:00:00.000,1.0,333.06
4793042707-10001,2024-07-12 00:00:00.000,1.0,291.43
4793042707-10002,2024-07-12 00:00:00.000,1.0,218.52
4793042707-10003,2024-07-12 00:00:00.000,1.0,174.9
4793042719-10001,2024-07-12 00:00:00.000,1.0,72.9
4793042719-10009,2024-07-12 00:00:00.000,1.0,291.43
4793042719-10010,2024-07-12 00:00:00.000,1.0,291.43
4793042719-10011,2024-07-12 00:00:00.000,1.0,291.43
4793042719-10012,2024-07-12 00:00:00.000,1.0,291.43
4793042719-10013,2024-07-12 00:00:00.000,1.0,291.43
4793042719-10014,2024-07-12 00:00:00.000,1.0,291.43
4793042719-10015,2024-07-12 00:00:00.000,1.0,291.43
4793042725-10001,2024-07-09 00:00:00.000,1.0,291.43
4793042727-10001,2024-07-12 00:00:00.000,1.0,72.9
4793042737-10001,2024-07-12 00:00:00.000,1.0,72.9
4793042835-10001,2024-08-02 00:00:00.000,1.0,370.76
4793042933-10001,2024-08-06 00:00:00.000,1.0,4083.66
4793042933-10001,2024-08-20 00:00:00.000,-1.0,-4083.66
4793042933-10001,2024-08-23 00:00:00.000,1.0,4083.66
4793043099-10001,2024-10-09 00:00:00.000,1.0,6370.5
4793043099-10002,2024-10-09 00:00:00.000,1.0,1116.0
4793043099-10003,2024-10-09 00:00:00.000,1.0,627.75
4793043099-10004,2024-10-09 00:00:00.000,1.0,144.15
4793043099-3,2024-10-09 00:00:00.000,1.0,3394.5
4793043152-1,2024-07-01 00:00:00.000,6.0,3722.64
4793043152-10,2024-07-01 00:00:00.000,1.0,284.65
4793043152-2,2024-07-01 00:00:00.000,6.0,1337.04
4793043152-3,2024-08-02 00:00:00.000,1.0,160.67
4793043152-4,2024-08-02 00:00:00.000,1.0,160.67
4793043152-5,2024-07-01 00:00:00.000,10.0,89.3
4793043152-6,2024-07-01 00:00:00.000,10.0,104.3
4793043152-7,2024-07-01 00:00:00.000,1.0,81.06
4793043152-8,2024-07-01 00:00:00.000,1.0,30.7
4793043152-9,2024-07-01 00:00:00.000,1.0,106.36
4793043236-1,2024-08-21 00:00:00.000,1.0,140.53
4793043236-10001,2024-08-21 00:00:00.000,1.0,39.84
4793043388-1,2024-09-18 00:00:00.000,1.0,603.38
4793043443-1,2024-06-27 00:00:00.000,1.0,124.0
4793043443-2,2024-06-27 00:00:00.000,1.0,9.87
4793043443-3,2024-06-27 00:00:00.000,1.0,39.26
4793043443-4,2024-06-27 00:00:00.000,1.0,13.92
4793043443-5,2024-06-27 00:00:00.000,1.0,13.92
4793043475-10001,2024-07-17 00:00:00.000,1.0,4551.79
4793043525-10001,2024-07-22 00:00:00.000,1.0,607.56
4793043526-1,2024-06-26 00:00:00.000,2.0,430.1
4793043569-1,2024-07-12 00:00:00.000,4.0,1094.84
4793044141-10001,2024-06-26 00:00:00.000,1.0,2209.8
4793045496-1,2024-07-29 00:00:00.000,2.0,404.78
4793045553-1,2024-07-08 00:00:00.000,5.0,1409.56
4793045553-10001,2024-07-08 00:00:00.000,1.0,814.66
4793045553-10002,2024-07-08 00:00:00.000,1.0,1487.38
4793045553-10003,2024-07-08 00:00:00.000,1.0,743.69
4793045553-2,2024-07-08 00:00:00.000,1.0,252.98
4793045553-3,2024-07-08 00:00:00.000,1.0,3635.45
4793045553-4,2024-07-08 00:00:00.000,1.0,2116.2
4793045553-5,2024-07-08 00:00:00.000,1.0,1045.81
4793045553-7,2024-07-08 00:00:00.000,1.0,192.56
4793045592-10001,2024-07-05 00:00:00.000,1.0,4515.27
4793045676-1,2024-06-29 00:00:00.000,0.97,345.75
4793045690-10005,2025-05-27 00:00:00.000,1.0,10225.76
4793045690-10006,2025-05-27 00:00:00.000,1.0,41168.92
4793045690-10007,2025-05-27 00:00:00.000,1.0,65606.24
4793045690-10008,2025-07-26 00:00:00.000,1.0,2673.3
4793045690-10009,2025-07-26 00:00:00.000,1.0,14163.34
4793045690-10010,2025-07-26 00:00:00.000,1.0,265.6
4793045720-1,2025-04-09 00:00:00.000,1.0,329.15
4793045720-10,2025-04-09 00:00:00.000,2.0,1765.89
4793045720-2,2025-04-09 00:00:00.000,1.0,24.9
4793045720-3,2025-04-09 00:00:00.000,1.0,44.16
4793045720-4,2025-04-09 00:00:00.000,1.0,57.94
4793045720-5,2025-04-09 00:00:00.000,1.0,71.76
4793045720-6,2025-04-09 00:00:00.000,4.0,140.55
4793045720-7,2025-04-09 00:00:00.000,1.0,94.79
4793045720-8,2025-04-09 00:00:00.000,1.0,35.33
4793045720-9,2025-04-09 00:00:00.000,2.0,1290.79
4793045764-1,2024-06-29 00:00:00.000,6.0,874.5
4793045764-2,2024-06-29 00:00:00.000,6.0,874.5
4793045764-3,2024-06-29 00:00:00.000,6.0,874.5
4793045764-4,2024-06-29 00:00:00.000,6.0,874.5
4793045764-5,2024-06-29 00:00:00.000,4.0,583.0
4793045764-6,2024-06-29 00:00:00.000,6.0,874.5
4793045764-7,2024-06-29 00:00:00.000,6.0,874.5
4793045764-8,2024-06-29 00:00:00.000,4.0,583.0
4793045764-9,2024-06-29 00:00:00.000,6.0,874.5
4793045768-10001,2024-06-22 00:00:00.000,1.0,182.6
4793045779-1,2024-06-21 00:00:00.000,1.0,96.67
4793045779-2,2024-06-21 00:00:00.000,1.0,69.05
4793045824-10001,2024-08-12 00:00:00.000,1.0,1438.24
4793045833-1,2024-07-08 00:00:00.000,2.0,502.49
4793045854-10001,2024-07-01 00:00:00.000,1.0,105.97
4793045854-10002,2024-07-01 00:00:00.000,1.0,619.12
4793045903-1,2024-06-26 00:00:00.000,10.0,147.94
4793045903-2,2024-06-26 00:00:00.000,10.0,66.73
4793045907-10001,2024-06-22 00:00:00.000,1.0,182.6
4793045908-1,2024-07-18 00:00:00.000,1.0,93.57
4793045908-2,2024-07-11 00:00:00.000,20.0,43.95
4793045913-1,2024-07-17 00:00:00.000,5.0,156.87
4793045913-2,2024-07-17 00:00:00.000,5.0,156.87
4793045913-3,2024-07-17 00:00:00.000,5.0,138.34
4793045920-10001,2024-06-22 00:00:00.000,1.0,182.6
4793045949-10001,2024-06-22 00:00:00.000,1.0,182.6
4793045963-1,2024-06-21 00:00:00.000,2.0,2.61
4793045964-1,2024-07-10 00:00:00.000,1.0,19.67
4793045964-2,2024-07-10 00:00:00.000,5.0,8.06
4793045964-3,2024-07-10 00:00:00.000,1.0,4.61
4793045964-4,2024-07-10 00:00:00.000,4.0,14.87
4793045964-5,2024-07-10 00:00:00.000,1.0,7.42
4793045964-6,2024-07-10 00:00:00.000,1.0,21.74
4793045964-7,2024-07-10 00:00:00.000,1.0,32.4
4793046236-1,2024-08-12 00:00:00.000,4.0,2812.4
4793046263-1,2024-06-25 00:00:00.000,2.0,2425.37
4793046263-1,2024-07-29 00:00:00.000,-2.0,-2425.37
4793046263-1,2024-07-30 00:00:00.000,2.0,2425.37
4793046263-1,2024-08-01 00:00:00.000,-2.0,-2425.37
4793046263-1,2024-08-05 00:00:00.000,2.0,2425.37
4793046436-1,2024-06-26 00:00:00.000,10.0,52.58
4793047177-1,2024-07-11 00:00:00.000,5.0,385.52
4793047177-2,2024-07-11 00:00:00.000,2.0,182.16
4793047177-3,2024-07-11 00:00:00.000,2.0,182.16
4793047177-4,2024-06-26 00:00:00.000,6.0,33.98
4793047177-5,2024-06-26 00:00:00.000,12.0,90.51
4793047177-6,2024-06-26 00:00:00.000,2.0,15.08
4793047177-7,2024-06-26 00:00:00.000,10.0,18.39
4793047277-1,2024-09-14 00:00:00.000,5.0,1840.4
4793049453-1,2024-07-11 00:00:00.000,2.0,173.48
4793049453-2,2024-07-11 00:00:00.000,2.0,30.41
4793049453-3,2024-08-08 00:00:00.000,1.0,35.46
4793049453-4,2024-07-11 00:00:00.000,1.0,14.35
4793049453-5,2024-07-11 00:00:00.000,3.0,25.89
4793049453-6,2024-08-08 00:00:00.000,1.0,200.26
4793049453-7,2024-07-11 00:00:00.000,1.0,91.25
4793049453-8,2024-07-11 00:00:00.000,1.0,282.55
4793049480-1,2024-06-26 00:00:00.000,1.0,109.56
4793049506-1,2024-08-06 00:00:00.000,2.0,1.43
4793049506-1,2024-08-20 00:00:00.000,-2.0,-1.43
4793049506-1,2024-08-21 00:00:00.000,2.0,1.43
4793049506-10,2024-08-06 00:00:00.000,10.0,119.63
4793049506-10,2024-08-20 00:00:00.000,-10.0,-119.63
4793049506-10,2024-08-21 00:00:00.000,10.0,119.63
4793049506-12,2024-08-06 00:00:00.000,3.0,63.87
4793049506-12,2024-08-20 00:00:00.000,-3.0,-63.87
4793049506-12,2024-08-21 00:00:00.000,3.0,63.87
4793049506-13,2024-08-06 00:00:00.000,3.0,75.35
4793049506-13,2024-08-20 00:00:00.000,-3.0,-75.35
4793049506-13,2024-08-21 00:00:00.000,3.0,75.35
4793049506-14,2024-08-06 00:00:00.000,3.0,12.56
4793049506-14,2024-08-20 00:00:00.000,-3.0,-12.56
4793049506-14,2024-08-21 00:00:00.000,3.0,12.56
4793049506-15,2024-08-06 00:00:00.000,1.0,3.11
4793049506-15,2024-08-20 00:00:00.000,-1.0,-3.11
4793049506-15,2024-08-21 00:00:00.000,1.0,3.11
4793049506-16,2024-08-06 00:00:00.000,1.0,32.29
4793049506-16,2024-08-20 00:00:00.000,-1.0,-32.29
4793049506-16,2024-08-21 00:00:00.000,1.0,32.29
4793049506-18,2024-08-06 00:00:00.000,2.0,13.15
4793049506-18,2024-08-20 00:00:00.000,-2.0,-13.15
4793049506-18,2024-08-21 00:00:00.000,2.0,13.15
4793049506-19,2024-08-06 00:00:00.000,1.0,3.82
4793049506-19,2024-08-20 00:00:00.000,-1.0,-3.82
4793049506-19,2024-08-21 00:00:00.000,1.0,3.82
4793049506-2,2024-08-06 00:00:00.000,2.0,7.89
4793049506-2,2024-08-20 00:00:00.000,-2.0,-7.89
4793049506-2,2024-08-21 00:00:00.000,2.0,7.89
4793049506-20,2024-08-06 00:00:00.000,1.0,76.55
4793049506-20,2024-08-20 00:00:00.000,-1.0,-76.55
4793049506-20,2024-08-21 00:00:00.000,1.0,76.55
4793049506-21,2024-08-06 00:00:00.000,1.0,4.06
4793049506-21,2024-08-20 00:00:00.000,-1.0,-4.06
4793049506-21,2024-08-21 00:00:00.000,1.0,4.06
4793049506-22,2024-08-06 00:00:00.000,1.0,22.72
4793049506-22,2024-08-20 00:00:00.000,-1.0,-22.72
4793049506-22,2024-08-21 00:00:00.000,1.0,22.72
4793049506-23,2024-08-06 00:00:00.000,1.0,18.66
4793049506-23,2024-08-20 00:00:00.000,-1.0,-18.66
4793049506-23,2024-08-21 00:00:00.000,1.0,18.66
4793049506-25,2024-08-06 00:00:00.000,5.0,41.86
4793049506-25,2024-08-20 00:00:00.000,-5.0,-41.86
4793049506-25,2024-08-21 00:00:00.000,5.0,41.86
4793049506-3,2024-08-06 00:00:00.000,1.0,18.66
4793049506-3,2024-08-20 00:00:00.000,-1.0,-18.66
4793049506-3,2024-08-21 00:00:00.000,1.0,18.66
4793049506-4,2024-08-06 00:00:00.000,1.0,2.03
4793049506-4,2024-08-20 00:00:00.000,-1.0,-2.03
4793049506-4,2024-08-21 00:00:00.000,2.0,4.06
4793049506-5,2024-08-06 00:00:00.000,1.0,0.59
4793049506-5,2024-08-20 00:00:00.000,-1.0,-0.59
4793049506-5,2024-08-21 00:00:00.000,1.0,0.59
4793049506-6,2024-08-06 00:00:00.000,2.0,244.02
4793049506-6,2024-08-20 00:00:00.000,-2.0,-244.02
4793049506-6,2024-08-21 00:00:00.000,2.0,244.02
4793049506-7,2024-08-06 00:00:00.000,2.0,296.65
4793049506-7,2024-08-20 00:00:00.000,-2.0,-296.65
4793049506-7,2024-08-21 00:00:00.000,2.0,296.65
4793049506-8,2024-08-06 00:00:00.000,2.0,296.65
4793049506-8,2024-08-20 00:00:00.000,-2.0,-296.65
4793049506-8,2024-08-21 00:00:00.000,2.0,296.65
4793049506-9,2024-08-06 00:00:00.000,2.0,296.65
4793049506-9,2024-08-20 00:00:00.000,-2.0,-296.65
4793049506-9,2024-08-21 00:00:00.000,2.0,296.65
4793049544-1,2024-07-22 00:00:00.000,4.0,543.84
4793049544-1,2024-10-11 00:00:00.000,2.0,271.92
4793049549-1,2024-06-24 00:00:00.000,5.0,335.15
4793049549-2,2024-06-24 00:00:00.000,5.0,257.1
4793049549-3,2024-06-24 00:00:00.000,5.0,197.9
4793049549-4,2024-06-24 00:00:00.000,5.0,281.2
4793049549-5,2024-06-24 00:00:00.000,5.0,197.67
4793049605-1,2024-07-09 00:00:00.000,5.0,862.81
4793049615-1,2024-07-16 00:00:00.000,1.0,348.6
4793049616-1,2024-07-09 00:00:00.000,10.0,52.58
4793049666-10001,2024-07-03 00:00:00.000,1.0,2675.96
4793050145-10001,2024-09-30 00:00:00.000,1.0,290.44
4793050197-10001,2024-09-06 00:00:00.000,1.0,75.33
4793050197-10002,2024-09-06 00:00:00.000,1.0,75.33
4793050325-10001,2024-07-24 00:00:00.000,1.0,1829.94
4793050503-10001,2024-07-24 00:00:00.000,1.0,1997.88
4793053038-1,2024-08-09 00:00:00.000,2.0,221.28
4793053038-2,2024-08-09 00:00:00.000,2.0,221.28
4793053045-1,2024-07-17 00:00:00.000,30.0,129.0
4793053248-10001,2024-07-01 00:00:00.000,1.0,416.33
4793053625-10001,2024-07-03 00:00:00.000,1.0,1207.62
4793053625-10001,2024-08-07 00:00:00.000,1.0,1207.62
4793053625-10001,2024-10-22 00:00:00.000,1.0,1207.62
4793053625-10002,2024-07-03 00:00:00.000,1.0,2448.78
4793053625-10002,2024-08-07 00:00:00.000,1.0,2448.78
4793053625-10002,2024-10-22 00:00:00.000,1.0,2448.78
4793054428-1,2024-06-26 00:00:00.000,2.0,131.59
4793054686-10001,2024-07-01 00:00:00.000,1.0,249.0
4793054772-1,2024-07-09 00:00:00.000,2.0,113.74
4793054809-1,2024-06-28 00:00:00.000,3.0,278.88
4793054833-10001,2025-06-04 00:00:00.000,2.0,5559.08
4793054833-10002,2025-06-04 00:00:00.000,2.0,1069.04
4793054833-10003,2025-06-04 00:00:00.000,2.0,557.76
4793054857-1,2024-06-28 00:00:00.000,3.0,278.88
4793054857-2,2024-06-28 00:00:00.000,1.0,2.98
4793054857-3,2024-06-28 00:00:00.000,1.0,4.96
4793054877-1,2024-07-15 00:00:00.000,5.0,164.47
4793054877-2,2024-07-05 00:00:00.000,2.0,50.73
4793054893-1,2024-06-28 00:00:00.000,2.0,185.92
4793054922-10001,2024-06-25 00:00:00.000,1.0,182.6
4793054922-10002,2024-06-25 00:00:00.000,1.0,464.8
4793054922-10003,2024-06-25 00:00:00.000,1.0,33.2
4793054934-1,2024-07-30 00:00:00.000,4.0,372.19
4793054990-10001,2024-06-27 00:00:00.000,1.0,1673.3
4793054998-1,2024-07-18 00:00:00.000,1.0,396.08
4793055079-1,2024-10-25 00:00:00.000,1.0,654.05
4793055151-10001,2024-10-28 00:00:00.000,1.0,1997.88
4793056005-10001,2024-10-28 00:00:00.000,1.0,1829.94
4793056055-1,2024-06-26 00:00:00.000,4.0,68.31
4793056055-2,2024-06-26 00:00:00.000,10.0,21.71
4793056055-3,2024-06-26 00:00:00.000,15.0,111.25
4793056055-4,2024-06-26 00:00:00.000,5.0,9.66
4793056078-1,2024-07-11 00:00:00.000,7.0,84.92
4793056078-2,2024-07-11 00:00:00.000,7.0,229.66
4793056078-2,2024-07-17 00:00:00.000,7.0,229.66
4793056100-10001,2024-07-01 00:00:00.000,1.0,424.96
4793056100-10002,2024-07-01 00:00:00.000,1.0,637.45
4793056234-10001,2024-07-01 00:00:00.000,1.0,1367.86
4793056458-1,2024-06-27 00:00:00.000,1.0,121.77
4793056459-1,2024-06-28 00:00:00.000,8.0,5.84
4793057578-1,2024-06-28 00:00:00.000,15.0,1394.42
4793057578-2,2024-06-28 00:00:00.000,5.0,14.94
4793057690-1,2024-06-28 00:00:00.000,24.0,2231.07
4793057690-2,2024-06-28 00:00:00.000,3.0,338.64
4793057690-3,2024-06-28 00:00:00.000,2.0,5.97
4793057690-4,2024-06-28 00:00:00.000,12.0,35.85
4793057690-5,2024-06-28 00:00:00.000,6.0,7.01
4793057798-10001,2024-09-20 00:00:00.000,1.0,1186.8
4793057798-10002,2024-09-20 00:00:00.000,1.0,1186.8
4793057798-10003,2024-09-20 00:00:00.000,1.0,2166.24
4793057798-10004,2024-09-20 00:00:00.000,1.0,5034.08
4793057798-10005,2024-09-20 00:00:00.000,1.0,550.0
4793057848-10001,2024-12-03 00:00:00.000,1.0,27550.0
4793057848-10002,2024-12-03 00:00:00.000,1.0,870.0
4793057848-10003,2024-12-03 00:00:00.000,1.0,46690.0
4793057848-10004,2024-12-03 00:00:00.000,1.0,2262.0
4793057848-10005,2024-12-03 00:00:00.000,1.0,7975.0
4793057848-10006,2024-12-03 00:00:00.000,1.0,3364.0
4793057848-10007,2024-12-03 00:00:00.000,1.0,6380.0
4793057848-10008,2024-12-03 00:00:00.000,1.0,1595.0
4793057848-10009,2024-12-03 00:00:00.000,1.0,17496.0
4793057848-11,2024-12-03 00:00:00.000,1.0,1999.2
4793057848-2,2024-12-03 00:00:00.000,29.0,4080.3
4793059298-10001,2024-08-25 00:00:00.000,1.0,38484.66
4793059299-1,2024-07-02 00:00:00.000,1.0,677.95
4793059299-2,2024-07-02 00:00:00.000,10.0,9.89
4793059299-3,2024-07-02 00:00:00.000,10.0,59.82
4793059299-4,2024-07-02 00:00:00.000,2.0,316.21
4793059299-5,2024-07-02 00:00:00.000,2.0,108.55
4793059379-1,2024-07-17 00:00:00.000,1.0,331.4
4793059432-1,2024-06-26 00:00:00.000,5.0,34.82
4793059432-2,2024-06-26 00:00:00.000,5.0,25.16
4793059432-3,2024-06-26 00:00:00.000,10.0,95.81
4793059613-1,2024-07-19 00:00:00.000,1.0,763.61
4793060062-10001,2024-07-08 00:00:00.000,1.0,1704.61
4793060062-10002,2024-07-08 00:00:00.000,1.0,476.5
4793060062-10003,2024-07-08 00:00:00.000,1.0,852.33
4793060062-10004,2024-07-08 00:00:00.000,1.0,476.5
4793060062-5,2024-07-08 00:00:00.000,1.0,203.22
4793060978-1,2024-06-29 00:00:00.000,6.0,57.25
4793060979-1,2024-11-15 00:00:00.000,2.0,14.6
4793060979-2,2024-11-15 00:00:00.000,3.0,52.68
4793060979-3,2024-11-15 00:00:00.000,4.0,60.63
4793060979-4,2024-11-20 00:00:00.000,2.0,20.11
4793060979-5,2024-11-15 00:00:00.000,2.0,16.17
4793061056-10001,2024-07-10 00:00:00.000,1.0,464.8
4793061056-10002,2024-07-10 00:00:00.000,1.0,139.44
4793061725-1,2024-06-26 00:00:00.000,2.0,46.64
4793061725-2,2024-06-26 00:00:00.000,2.0,350.96
4793061899-10001,2024-07-23 00:00:00.000,1.0,1000.0
4793061899-10002,2024-07-23 00:00:00.000,1.0,22680.0
4793063905-10001,2024-07-23 00:00:00.000,1.0,431.6
4793063905-10002,2024-07-23 00:00:00.000,1.0,1195.21
4793063905-10003,2024-07-23 00:00:00.000,1.0,1460.82
4793064049-10001,2024-10-08 00:00:00.000,1.0,1186.8
4793064049-10002,2024-10-08 00:00:00.000,1.0,2580.0
4793064049-10003,2024-10-08 00:00:00.000,1.0,2064.0
4793064049-10004,2024-10-08 00:00:00.000,1.0,2687.5
4793064049-10005,2024-10-08 00:00:00.000,1.0,1236.25
4793064049-10006,2024-10-08 00:00:00.000,1.0,1268.0
4793064049-10007,2024-10-08 00:00:00.000,1.0,3500.0
4793064059-1,2024-11-29 00:00:00.000,1.0,6030.11
4793064059-2,2024-11-29 00:00:00.000,1.0,6826.55
4793064059-3,2024-11-29 00:00:00.000,2.0,8646.96
4793064072-10001,2024-07-04 00:00:00.000,1.0,5057.52
4793064093-10003,2024-11-30 00:00:00.000,2.0,19867.18
4793064093-10004,2024-11-29 00:00:00.000,2.0,35059.76
4793064093-10005,2024-11-30 00:00:00.000,1.0,18114.2
4793064093-10006,2025-01-30 00:00:00.000,1.0,18087.64
4793064093-10007,2025-01-29 00:00:00.000,1.0,18114.2
4793064093-10008,2025-03-25 00:00:00.000,1.0,18114.2
4793064093-10009,2025-03-26 00:00:00.000,1.0,16361.22
4793064093-10010,2025-05-22 00:00:00.000,1.0,18114.2
4793064184-10001,2024-08-13 00:00:00.000,1.0,1500.0
4793064184-10002,2024-08-13 00:00:00.000,1.0,2750.0
4793064184-10003,2024-08-29 00:00:00.000,1.0,16184.9
4793064185-10001,2024-08-07 00:00:00.000,1.0,8700.0
4793064335-1,2024-06-29 00:00:00.000,2.0,104.91
4793064408-1,2024-06-27 00:00:00.000,3.0,20.41
4793064408-2,2024-06-27 00:00:00.000,1.0,19.82
4793064408-3,2024-06-27 00:00:00.000,1.0,9.64
4793064409-1,2024-07-02 00:00:00.000,1.0,3.71
4793064409-10,2024-07-02 00:00:00.000,1.0,1.32
4793064409-11,2024-07-02 00:00:00.000,2.0,2.65
4793064409-2,2024-07-02 00:00:00.000,1.0,19.67
4793064409-3,2024-07-02 00:00:00.000,1.0,12.53
4793064409-4,2024-07-02 00:00:00.000,1.0,6.75
4793064409-5,2024-07-02 00:00:00.000,1.0,6.75
4793064409-6,2024-07-02 00:00:00.000,1.0,2.23
4793064409-7,2024-07-02 00:00:00.000,1.0,10.07
4793064409-8,2024-07-02 00:00:00.000,1.0,2.32
4793064409-9,2024-07-02 00:00:00.000,1.0,2.09
4793064856-10001,2024-09-06 00:00:00.000,1.0,1029.21
4793064856-10002,2024-09-06 00:00:00.000,1.0,1029.21
4793065377-1,2024-06-27 00:00:00.000,1.0,5970.5
4793065377-2,2024-06-27 00:00:00.000,1.0,5970.5
4793065491-1,2024-07-02 00:00:00.000,1.0,582.62
4793065491-2,2024-07-01 00:00:00.000,1.0,172.62
